"2548","505093 (2011 VQ5)","0.556","","0.4368","2.061","7.19","30.26","89.6","228.51"
"2549","505169 (2012 SQ56)","","","0.5672","2.998","29.47","36.28","30.03","186.51"
"2550","505178 (2012 TV78)","","","0.5488","1.816","7.47","251.75","244.94","69.69"
"2551","505657 (2014 SR339)","0.971","","0.3038","1.299","29.8","138.74","299.65","123.32"
"2552","505667 (2014 UV33)","0.82","","0.4139","2.016","8.86","115.67","335.32","282.08"
"2553","506074 Svarog (2015 UM67)","0.665","","0.6874","1.558","6.01","150.01","132.28","90.47"
"2554","506425 (2000 DQ110)","","","0.6299","3.362","58.26","347.81","95.42","85.85"
"2555","506437 (2000 WL10)","","","0.7173","3.139","10.26","252.01","115.31","178.95"
"2556","506459 (2002 AL14)","","","0.1261","1.038","23.0","128.49","226.08","344.63"
"2557","506491 (2003 UW29)","","","0.8385","1.17","3.75","196.38","55.38","207.63"
"2558","506590 (2005 XB1)","0.099","","0.4188","1.131","8.71","73.31","232.95","291.54"
"2559","506732 (2006 VW2)","","","0.2945","1.236","10.05","229.76","299.68","216.99"
"2560","506779 (2006 YY2)","","","0.4059","1.992","31.42","105.02","68.67","223.01"
"2561","506859 (2007 VW137)","","","0.7349","2.236","5.83","297.4","247.47","109.53"
"2562","506951 (2008 KV28)","","","0.3888","1.704","21.06","226.93","116.72","255.75"
"2563","507355 (2011 VV5)","","","0.6928","1.308","25.31","277.36","7.15","185.74"
"2564","507366 (2011 XO3)","","","0.6641","3.229","23.87","321.09","210.14","119.03"
"2565","507422 (2012 QB17)","","","0.3688","1.86","5.75","232.51","147.54","58.55"
"2566","507716 (2013 UP8)","","","0.6191","2.535","47.83","55.16","187.35","56.27"
"2567","507847 (2014 GM1)","","","0.5298","2.521","7.46","48.17","75.78","3.75"
"2568","508767 (1993 BD2)","","","0.3938","2.122","25.51","96.64","65.92","192.34"
"2569","508772 (1998 WP7)","","","0.4329","1.225","21.97","230.72","65.48","29.09"
"2570","508774 (1999 JE1)","","","0.7017","1.323","20.91","53.05","302.74","113.12"
"2571","508786 (2000 BL19)","","","0.6361","2.742","14.61","311.52","244.52","240.36"
"2572","508796 (2000 KN44)","","","0.5616","2.72","26.29","75.13","97.6","261.87"
"2573","508861 (2002 RN38)","","","0.674","3.81","4.17","296.07","118.76","33.93"
"2574","508871 (2003 CN17)","","","0.518","1.846","32.07","330.71","265.71","2.79"
"2575","508905 (2003 WX87)","","","0.4915","2.302","13.03","98.45","324.78","119.57"
"2576","508908 (2003 YX1)","","","0.2671","0.8797","5.76","89.61","223.14","315.13"
"2577","508912 (2004 BB)","","","0.5192","1.981","24.47","129.36","58.14","269.99"
"2578","508918 (2004 BG86)","","","0.6132","1.352","36.18","146.61","123.44","269.2"
"2579","508967 (2004 VC17)","","","0.811","1.895","20.4","229.16","65.18","38.69"
"2580","508997 (2005 FL4)","","","0.7078","2.686","28.5","66.34","177.94","259.45"
"2581","509073 (2005 UM5)","","","0.5524","1.211","3.22","84.88","170.61","110.04"
"2582","509102 (2005 VB7)","","","0.3479","1.802","32.57","241.43","212.41","75.36"
"2583","509191 (2006 OC5)","","","0.6521","2.401","4.75","149.09","245.8","51.31"
"2584","509192 (2006 OD7)","","","0.1662","1.335","30.33","127.65","197.38","173.53"
"2585","509352 (2007 AG)","","","0.3742","0.7207","11.94","283.22","5.69","116.94"
"2586","509353 (2007 AT2)","","","0.3757","1.693","13.63","294.05","215.75","182.15"
"2587","509456 (2007 LF)","","","0.4198","1.682","6.99","239.39","333.9","180.15"
"2588","509505 (2007 VL8)","","","0.3595","0.936","9.34","62.31","194.74","92.44"
"2589","509520 (2007 WB)","","","0.7096","1.67","13.72","83.02","203.81","174.22"
"2590","509523 (2007 XP3)","","","0.8878","2.245","13.13","94.7","214.25","141.28"
"2591","509569 (2008 CJ70)","","","0.1521","1.406","17.34","145.64","70.02","181.23"
"2592","509821 (2008 WQ63)","","","0.6071","1.733","0.92","317.07","229.04","121.28"
"2593","509935 (2009 QL8)","","","0.5409","1.931","4.24","84.47","339.68","349.57"
"2594","510055 (2010 FH81)","0.2","","0.2104","1.225","16.8","84.6","158.32","154.39"
"2595","510073 (2010 JF88)","0.451","","0.6586","2.232","17.31","115.63","212.1","207.63"
"2596","510160 (2010 XO56)","","","0.1117","1.117","40.58","272.81","252.78","176.12"
"2597","510190 (2011 CX7)","","","0.3227","1.299","10.53","107.0","194.51","203.54"
"2598","510238 (2011 FC29)","","","0.4408","1.122","6.69","21.74","358.08","276.06"
"2599","510262 (2011 HJ61)","1.284","","0.4176","1.484","21.08","216.04","191.05","180.9"
"2600","510529 (2012 EY11)","","","0.1508","1.148","9.02","167.58","238.89","145.4"
"2601","511002 (2013 MZ5)","","","0.1766","1.553","29.15","93.49","274.22","82.56"
"2602","511008 (2013 PX6)","1.647","","0.6514","2.597","13.66","187.35","229.74","319.72"
"2603","511064 (2013 TH5)","","","0.5802","2.608","24.91","271.12","107.57","325.6"
"2604","511137 (2013 XM24)","","","0.4246","1.667","38.36","99.41","118.25","128.7"
"2605","511243 (2014 BS32)","1.195","","0.217","1.576","11.64","334.91","271.33","241.5"
"2606","511520 (2014 QW296)","","","0.3526","2.001","9.77","88.63","303.98","318.85"
"2607","511523 (2014 QS439)","","","0.3652","1.632","11.46","87.45","134.92","229.9"
"2608","511600 (2015 AZ245)","","","0.7327","1.856","68.95","252.27","358.04","356.14"
"2609","511684 (2015 BN509)","0.315","","0.5684","1.007","4.16","120.06","143.22","196.45"
"2610","511777 (2015 EZ)","0.194","","0.2837","1.364","13.21","185.39","65.21","204.08"
"2611","511808 (2015 FH120)","0.746","","0.6097","2.038","11.09","71.43","15.46","256.25"
"2612","512234 (2015 VO66)","","","0.6","0.9521","14.02","64.45","219.32","355.31"
"2613","512242 (2015 XZ261)","","","0.314","1.598","31.46","84.62","203.46","108.18"
"2614","512244 (2015 YE18)","","","0.5409","1.037","31.03","256.7","80.59","241.19"
"2615","512245 (2016 AU8)","","","0.2003","0.982","9.18","302.87","21.65","150.66"
"2616","513125 (1997 GC32)","","","0.6533","2.031","5.92","177.17","150.17","289.26"
"2617","513126 (1998 QP)","","","0.5826","1.786","9.35","326.42","78.47","131.09"
"2618","513138 (2002 CY58)","","","0.3842","1.366","8.29","341.52","40.09","35.32"
"2619","513163 (2003 YT124)","","","0.4775","2.321","5.48","326.43","118.56","76.14"
"2620","513165 (2004 CK39)","","","0.832","2.29","12.25","355.78","268.86","70.72"
"2621","513170 (2004 KH15)","","","0.1702","0.9611","35.07","78.08","350.07","117.9"
"2622","513171 (2004 MD6)","","","0.5631","0.9509","29.32","263.84","231.46","112.39"
"2623","513181 (2005 BS27)","","","0.3853","1.117","16.7","324.11","48.82","301.27"
"2624","513182 (2005 CV38)","","","0.4364","1.891","11.87","146.36","62.85","326.67"
"2625","513312 (2007 DM41)","","","0.5277","1.181","2.26","1.68","274.54","158.86"
"2626","513358 (2008 CA5)","","","0.5943","1.868","25.03","331.25","273.25","321.22"
"2627","513472 (2009 CS5)","","","0.6571","1.474","30.11","320.44","316.72","63.1"
"2628","513489 (2009 EV)","","","0.5234","1.728","17.0","138.54","250.28","198.97"
"2629","513497 (2009 HB82)","","","0.5919","2.781","11.15","314.21","304.43","218.12"
"2630","513529 (2010 CR1)","","","0.7334","1.372","25.75","312.96","70.73","338.9"
"2631","513550 (2010 NG3)","1.451","","0.5698","2.61","26.66","63.73","195.52","251.4"
"2632","513572 (2010 VX39)","","","0.4218","1.793","11.31","77.11","15.37","85.04"
"2633","513711 (2012 PC20)","","","0.1841","1.328","14.41","330.13","290.27","288.78"
"2634","513776 (2013 AA2)","","","0.5465","2.863","6.86","155.57","259.74","254.31"
"2635","513916 (2014 AR46)","","","0.2102","1.641","22.05","288.67","284.13","164.03"
"2636","514041 (2014 MQ18)","5.272","","0.5986","2.901","35.07","347.21","333.08","84.58"
"2637","514150 (2015 KJ57)","","","0.4039","1.559","2.63","14.38","336.47","82.24"
"2638","514568 (1994 RC)","","","0.6036","2.264","4.76","344.25","286.54","69.28"
"2639","514571 (1996 RY3)","","","0.1385","1.195","36.57","174.22","288.39","25.85"
"2640","514596 (2003 FG)","","","0.715","1.242","15.66","6.97","312.93","91.36"
"2641","514597 (2003 MD7)","","","0.5944","1.467","5.79","200.45","185.34","174.25"
"2642","514652 (2005 SC71)","0.741","","0.3828","1.91","32.38","196.49","117.88","262.33"
"2643","514846 (2008 EQ7)","","","0.2232","1.411","5.97","142.39","65.49","180.52"
"2644","514914 (2008 TN26)","","","0.6342","1.823","9.42","253.57","22.43","12.5"
"2645","515010 (2009 SK2)","","","0.4718","1.719","38.22","23.91","257.11","110.76"
"2646","515049 (2010 FL)","0.351","","0.6565","1.917","11.39","66.55","214.21","292.39"
"2647","515082 (2010 TM3)","","","0.2174","1.427","8.6","30.0","25.54","291.72"
"2648","515335 (2013 AW60)","","","0.4193","1.799","28.17","127.83","278.57","156.99"
"2649","515446 (2013 UG5)","","","0.2883","1.558","23.33","37.66","79.93","18.44"
"2650","515639 (2014 MK27)","","","0.3392","1.039","8.48","69.53","349.47","171.28"
"2651","515742 (2015 CU)","","","0.2039","0.9714","35.38","154.06","197.83","230.74"
"2652","515767 (2015 JA2)","","","0.3491","1.034","16.42","126.6","246.25","248.85"
"2653","516154 (2016 CL32)","","","0.4601","1.543","12.22","123.49","292.96","59.94"
"2654","516155 (2016 DP)","","","0.4773","1.023","13.33","54.36","254.01","54.25"
"2655","516396 (2000 WY28)","","","0.2896","1.638","19.45","63.29","357.47","326.42"
"2656","516398 (2001 HW15)","","","0.253","1.525","18.99","56.48","194.9","355.5"
"2657","516420 (2003 FS2)","","","0.5023","2.416","13.22","191.47","29.06","8.42"
"2658","516423 (2003 JC11)","","","0.5597","2.925","21.03","74.18","71.17","206.69"
"2659","516428 (2003 UR12)","","","0.5667","2.432","60.47","193.99","122.22","309.64"
"2660","516435 (2004 FJ29)","","","0.3492","0.9132","33.44","195.42","210.27","39.9"
"2661","516454 (2005 FN4)","","","0.7645","2.662","29.35","190.35","105.77","250.89"
"2662","516457 (2005 HM3)","","","0.3101","1.678","28.32","209.19","4.32","168.5"
"2663","516641 (2008 GB110)","","","0.3261","1.838","36.13","203.53","315.13","44.62"
"2664","516734 (2009 FG1)","","","0.2721","1.194","69.82","5.02","11.67","71.8"
"2665","516803 (2010 JG88)","0.463","","0.3845","1.374","30.61","213.33","106.08","184.62"
"2666","516868 (2011 GC60)","","","0.4032","1.773","44.65","16.37","241.52","37.1"
"2667","516976 (2012 HM1)","","","0.4799","2.071","7.55","211.7","72.23","172.17"
"2668","516984 (2012 PN28)","1.824","","0.5316","1.78","24.48","319.03","174.92","76.09"
"2669","516986 (2012 QP10)","","","0.3544","1.754","15.66","133.23","271.75","216.19"
"2670","517046 (2013 AA53)","","","0.6674","1.282","27.87","98.35","195.95","44.44"
"2671","517103 (2013 EM20)","","","0.318","1.371","8.36","73.88","350.17","42.68"
"2672","517681 (2015 DE198)","","","0.5825","2.064","12.24","33.21","218.17","183.49"
"2673","517829 (2015 RL82)","","","0.6141","2.134","8.53","81.02","167.53","142.95"
"2674","518424 (2000 WK107)","","","0.5429","2.591","24.17","233.64","271.91","320.89"
"2675","518426 (2002 ON4)","","","0.4035","2.177","10.46","134.82","160.91","96.34"
"2676","518440 (2004 CL1)","","","0.5349","1.979","15.17","3.17","187.58","280.42"
"2677","518463 (2005 JY80)","","","0.5613","2.639","18.23","117.87","212.42","257.0"
"2678","518469 (2005 LH8)","","","0.5586","2.644","15.88","86.35","181.18","258.54"
"2679","518507 (2006 EE1)","0.794","","0.2764","1.203","36.4","154.21","278.04","32.48"
"2680","518635 (2008 HO3)","","","0.6511","2.914","14.08","205.98","128.93","159.63"
"2681","518638 (2008 JP14)","","","0.6187","1.854","10.71","129.02","206.43","307.0"
"2682","518640 (2008 KZ5)","","","0.4544","1.844","8.36","142.54","194.41","318.2"
"2683","518646 (2008 QD1)","","","0.4458","2.254","6.91","72.68","261.13","36.46"
"2684","518678 (2008 UZ94)","","","0.5724","2.191","30.25","248.22","159.72","84.51"
"2685","518735 (2009 JL1)","","","0.1707","1.18","11.51","69.51","289.6","211.12"
"2686","518737 (2009 OO9)","","","0.8121","1.624","13.61","134.93","322.23","293.36"
"2687","518771 (2009 WL1)","","","0.3347","1.786","29.02","64.98","323.06","273.27"
"2688","518810 (2010 CF19)","0.083","","0.2699","1.193","7.18","154.7","265.32","85.37"
"2689","518847 (2010 DM)","","","0.8398","2.08","5.0","140.75","221.03","140.21"
"2690","519307 (2011 EF15)","","","0.4465","2.303","0.25","356.88","235.26","42.87"
"2691","519354 (2011 KR12)","","","0.3803","1.008","7.42","20.27","1.52","24.39"
"2692","519504 (2012 EU14)","","","0.4788","2.085","22.62","184.97","88.69","154.42"
"2693","519824 (2013 JY35)","","","0.6689","1.386","30.62","226.58","222.85","292.39"
"2694","520585 Saci (2014 OA2)","","","0.2667","1.603","6.18","118.73","184.63","209.4"
"2695","520808 (2014 TF64)","0.704","","0.418","1.613","52.67","217.96","114.24","180.93"
"2696","520862 (2014 WG7)","","","0.2955","1.627","35.34","56.52","251.21","180.96"
"2697","522684 (2016 JP)","","","0.3842","0.9954","11.32","202.52","255.5","301.97"
"2698","523585 (1998 MW5)","","","0.3629","1.023","6.29","80.12","26.88","316.86"
"2699","523586 (1999 LK1)","","","0.3326","0.9068","11.93","239.92","223.65","352.27"
"2700","523587 (1999 VQ11)","","","0.5975","2.805","7.95","26.7","353.28","189.07"
"2701","523589 (2001 HA4)","1.851","","0.7934","2.69","17.18","353.95","95.72","224.25"
"2702","523590 (2001 QC96)","","","0.3796","1.336","20.59","142.93","277.49","202.06"
"2703","523592 (2001 SK276)","","","0.594","3.186","20.76","297.64","119.48","76.55"
"2704","523593 (2001 TZ1)","","","0.4393","2.011","39.61","189.84","149.34","175.78"
"2705","523594 (2001 YO3)","","","0.1658","1.34","13.13","272.75","129.64","185.35"
"2706","523595 (2002 OS4)","0.658","","0.4536","1.924","26.81","289.41","102.23","231.83"
"2707","523596 (2002 PH80)","","","0.4579","2.171","6.42","351.1","331.42","103.91"
"2708","523598 (2003 ED50)","","","0.5469","1.416","33.72","173.47","94.02","132.68"
"2709","523599 (2003 RM)","","","0.6063","2.912","11.0","335.58","325.49","172.06"
"2710","523600 (2003 RC2)","","","0.3711","1.525","42.32","165.63","273.16","238.85"
"2711","523602 (2004 LH)","","","0.3268","1.765","39.56","248.66","341.57","69.27"
"2712","523603 (2004 QJ7)","","","0.3302","1.444","14.51","25.52","63.61","3.92"
"2713","523604 (2004 QB17)","","","0.5031","2.292","4.82","288.99","148.86","359.92"
"2714","523605 (2004 RX10)","","","0.3513","0.9198","5.96","173.59","334.12","223.07"
"2715","523606 (2005 CJ)","","","0.5256","1.749","1.08","357.8","82.02","13.69"
"2716","523607 (2005 CS6)","","","0.5468","2.622","23.49","313.38","269.44","300.38"
"2717","523608 (2005 EZ29)","","","0.4247","1.88","6.86","158.42","22.17","9.36"
"2718","523609 (2005 PJ2)","","","0.6594","1.198","17.43","326.42","128.9","110.14"
"2719","523610 (2005 TG)","","","0.54","2.67","11.11","230.89","190.87","222.27"
"2720","523611 (2005 UY5)","","","0.417","2.228","7.13","56.51","261.97","66.08"
"2721","523612 (2006 BH)","","","0.6452","3.238","31.09","306.1","249.11","132.19"
"2722","523613 (2006 SJ198)","","","0.4554","2.09","2.42","266.54","212.84","35.04"
"2723","523614 (2006 TH7)","","","0.8381","2.505","18.96","161.36","338.31","258.91"
"2724","523616 (2007 LC15)","","","0.7384","1.313","28.38","107.06","341.2","116.39"
"2725","523619 (2007 RX19)","","","0.5329","1.956","40.46","349.42","97.11","190.96"
"2726","523621 (2007 TK8)","","","0.1597","1.497","3.1","217.01","171.98","313.19"
"2727","523623 (2008 CB22)","","","0.6534","2.364","7.27","51.16","33.45","336.0"
"2728","523625 (2008 DG17)","","","0.4502","1.837","41.1","324.35","215.07","32.32"
"2729","523626 (2008 PH9)","","","0.5592","2.915","35.59","341.21","247.9","206.82"
"2730","523628 (2008 RT26)","","","0.4618","2.246","2.22","7.03","30.85","31.44"
"2731","523630 (2009 OG)","","","0.8584","2.706","48.41","309.29","114.24","226.27"
"2732","523631 (2009 SX1)","0.564","","0.4473","1.722","8.29","335.01","115.4","22.85"
"2733","523632 (2009 UX17)","0.309","","0.0835","1.189","10.8","216.08","278.62","50.96"
"2734","523633 (2009 XR2)","","","0.2889","1.491","26.72","271.47","131.1","292.99"
"2735","523636 (2010 EX119)","0.55","","0.5939","1.905","15.52","211.73","22.46","324.22"
"2736","523637 (2010 LT108)","0.602","","0.3708","1.349","31.87","161.12","9.48","356.82"
"2737","523638 (2010 MQ1)","","","0.5076","1.939","37.34","284.41","285.53","283.92"
"2738","523641 (2010 RO82)","","","0.6077","2.511","18.08","21.16","66.57","257.05"
"2739","523648 (2010 WP8)","","","0.4426","2.003","18.16","269.75","218.4","73.93"
"2740","523650 (2011 GQ61)","","","0.4121","1.59","65.16","333.51","155.1","115.84"
"2741","523651 (2011 GA62)","","","0.4986","2.286","9.98","264.24","12.44","51.51"
"2742","523654 (2011 SR5)","","","0.7057","1.178","29.13","180.09","305.56","345.21"
"2743","523656 (2011 WO4)","","","0.4978","1.738","60.93","225.18","236.0","18.81"
"2744","523657 (2012 DJ4)","","","0.3398","1.795","7.85","155.26","271.52","306.68"
"2745","523660 (2012 KY41)","","","0.472","2.032","23.06","220.86","144.22","141.02"
"2746","523661 (2012 LF11)","","","0.4832","0.8969","11.66","222.14","263.6","23.67"
"2747","523662 (2012 MU2)","","","0.5128","2.057","11.2","250.28","16.72","197.54"
"2748","523663 (2012 OZ)","","","0.3959","2.126","21.84","123.65","224.84","90.01"
"2749","523664 (2012 OD1)","0.346","","0.5029","0.8288","42.26","303.72","224.36","353.67"
"2750","523665 (2012 RF15)","","","0.4077","2.055","5.37","28.94","298.0","176.09"
"2751","523666 (2012 RS16)","","","0.4358","2.101","5.02","218.91","99.81","132.18"
"2752","523667 (2012 TM139)","","","0.4421","2.117","4.49","283.85","45.7","117.66"
"2753","523668 (2012 UV27)","","","0.4391","2.107","5.17","305.4","349.6","150.21"
"2754","523669 (2012 XS134)","","","0.469","2.169","20.4","73.62","290.65","58.88"
"2755","523670 (2013 EP41)","","","0.251","1.709","23.06","166.69","173.13","84.87"
"2756","523679 (2013 YB38)","","","0.4984","2.229","23.07","248.44","306.84","158.62"
"2757","523685 (2014 DN112)","","","0.4937","1.848","4.3","260.18","145.92","300.61"
"2758","523694 (2014 GF50)","","","0.2149","1.542","8.19","86.22","202.93","321.02"
"2759","523707 (2014 JM25)","","","0.1911","1.565","8.48","93.34","206.21","267.31"
"2760","523728 (2014 ON344)","","","0.3418","1.004","25.7","127.05","335.89","321.14"
"2761","523732 (2014 PG51)","","","0.4527","1.206","3.79","275.74","294.15","249.5"
"2762","523737 (2014 RC11)","","","0.2447","1.559","19.54","172.13","243.22","220.94"
"2763","523747 (2014 US192)","0.873","","0.7585","2.205","14.65","175.0","340.63","111.31"
"2764","523775 (2014 YB35)","0.279","","0.4831","1.877","12.63","3.69","188.66","49.98"
"2765","523779 (2015 AX16)","","","0.5554","2.456","9.25","182.16","221.05","303.34"
